student_id,age,gender,study_hours_per_week,attendance_percentage,internet_access,parental_education_level,family_income_level,extra_classes,sleep_hours_per_day,previous_exam_score,final_exam_score,result
2390,15,Male,17,72,1,Higher Secondary,High,0,8.3,44.7,52.8,Pass
2391,16,Female,12,67,1,Graduate,Low,1,4.8,42.5,41.3,Pass
2392,14,Male,12,84,0,Primary,Medium,1,8.7,40.7,33.8,Fail
2393,15,Female,17,62,0,Higher Secondary,Medium,0,6.4,34.6,39.2,Fail
2394,18,Female,27,61,0,Higher Secondary,Medium,0,5.7,63.3,61.5,Pass
2395,16,Male,10,96,0,Primary,Medium,0,7.7,54.9,46.0,Pass
2396,16,Female,3,99,1,Primary,Medium,0,8.4,26.7,30.3,Fail
2397,15,Male,20,54,1,Primary,Medium,1,5.9,47.2,57.0,Pass
2398,14,Female,18,88,0,Secondary,Low,0,6.0,56.0,57.5,Pass
2399,18,Female,13,60,0,Graduate,High,0,6.2,26.4,35.2,Fail
2400,14,Female,12,60,1,No Schooling,High,0,8.6,41.4,45.7,Pass
2401,17,Female,27,96,0,Higher Secondary,Medium,1,7.5,71.6,72.2,Pass
2402,17,Male,27,91,1,No Schooling,Medium,0,5.2,54.4,53.8,Pass
2403,15,Female,27,96,1,Primary,High,0,4.9,77.0,74.1,Pass
2404,15,Female,17,80,0,Graduate,Low,1,5.2,48.9,55.2,Pass
2405,15,Male,4,80,1,Graduate,Medium,1,5.3,48.3,37.6,Fail
2406,17,Male,23,62,1,Secondary,High,0,5.2,54.1,49.7,Pass
2407,14,Male,10,63,1,Primary,High,0,7.3,29.8,25.1,Fail
2408,14,Male,11,98,1,Higher Secondary,Medium,0,4.6,48.6,35.8,Fail
2409,15,Male,6,94,0,Secondary,High,1,5.9,54.6,35.5,Fail
2410,18,Male,6,91,1,Primary,Low,1,7.1,62.7,74.1,Pass
2411,14,Female,27,74,1,Secondary,High,0,5.5,71.6,64.1,Pass
2412,17,Male,9,82,1,No Schooling,Medium,0,4.3,35.2,33.2,Fail
2413,16,Female,15,82,0,Primary,Medium,0,4.4,47.4,45.0,Pass
2414,16,Male,2,64,0,Higher Secondary,High,1,4.6,26.2,34.1,Fail
2415,16,Female,4,65,0,Higher Secondary,High,0,8.2,24.0,30.9,Fail
2416,18,Female,5,93,1,Primary,Medium,0,7.3,35.9,37.7,Fail
2417,15,Female,17,87,0,Secondary,Low,1,4.3,46.9,48.3,Pass
2418,17,Male,8,55,0,Graduate,High,0,6.0,38.3,38.8,Fail
2419,18,Male,8,93,0,Primary,Low,1,5.4,53.5,47.6,Pass
2420,17,Male,22,74,1,Higher Secondary,Low,1,6.9,63.4,58.9,Pass
2421,17,Male,12,64,0,No Schooling,Medium,0,6.6,49.8,40.1,Pass
2422,15,Female,21,53,0,Higher Secondary,Medium,1,6.4,58.3,59.9,Pass
2423,16,Male,8,53,0,Graduate,Medium,1,5.6,21.7,21.8,Fail
2424,15,Female,19,79,1,Higher Secondary,Low,0,4.7,51.7,53.3,Pass
2425,18,Female,3,83,1,Graduate,Medium,1,7.7,52.2,34.3,Fail
2426,18,Male,18,76,0,Primary,Medium,1,8.4,51.2,43.4,Pass
2427,18,Male,21,80,0,Higher Secondary,Low,0,8.7,48.6,46.2,Pass
2428,15,Male,19,81,0,Secondary,Low,0,4.3,60.0,55.8,Pass
2429,17,Female,19,93,1,Secondary,Low,0,7.7,56.6,45.5,Pass
2430,17,Male,15,88,1,Higher Secondary,Low,0,7.6,57.5,71.2,Pass
2431,14,Female,6,58,0,Higher Secondary,High,0,8.7,26.0,46.5,Pass
2432,18,Male,16,90,1,No Schooling,Medium,1,5.3,51.0,56.8,Pass
2433,17,Female,8,57,0,Higher Secondary,High,1,7.7,27.2,29.0,Fail
2434,14,Male,16,63,1,No Schooling,Low,1,4.3,34.0,34.5,Fail
2435,17,Male,18,82,0,No Schooling,Low,1,7.2,45.5,52.7,Pass
2436,18,Female,20,72,1,No Schooling,Low,1,5.8,65.9,67.3,Pass
2437,16,Male,16,70,0,No Schooling,Low,0,7.8,57.1,58.8,Pass
2438,18,Male,11,61,1,Primary,Low,0,8.3,31.7,27.3,Fail
2439,15,Male,7,51,0,Secondary,Medium,0,5.8,12.1,18.3,Fail
2440,17,Male,17,62,0,No Schooling,High,0,6.6,55.5,59.1,Pass
2441,17,Male,17,53,0,Secondary,High,1,4.6,58.1,35.1,Fail
2442,15,Male,12,69,0,No Schooling,Medium,0,6.1,45.9,35.6,Fail
2443,15,Male,13,99,1,Secondary,Medium,0,5.8,37.7,44.2,Pass
2444,16,Female,10,100,0,Higher Secondary,Medium,1,4.9,55.2,44.5,Pass
2445,17,Female,7,97,1,Higher Secondary,High,1,8.5,53.1,45.2,Pass
2446,17,Male,14,63,1,Secondary,High,0,4.7,51.9,56.8,Pass
2447,16,Male,23,79,0,No Schooling,Low,1,7.2,64.7,65.4,Pass
2448,14,Male,1,78,0,Primary,High,1,8.5,22.4,20.7,Fail
2449,16,Female,17,57,0,Secondary,High,0,8.6,38.6,44.6,Pass
2450,18,Female,4,61,0,Graduate,Medium,1,8.0,41.1,35.3,Fail
2451,17,Male,21,90,1,Primary,High,0,4.9,65.3,55.2,Pass
2452,15,Female,5,87,1,Graduate,Low,1,8.1,28.5,29.0,Fail
2453,18,Male,20,75,1,Secondary,High,1,5.4,77.6,59.9,Pass
2454,17,Male,24,99,1,No Schooling,Medium,1,8.6,85.3,78.0,Pass
2455,16,Male,23,51,0,Graduate,Medium,1,7.5,71.4,66.1,Pass
2456,18,Male,25,89,1,Secondary,Low,0,7.9,78.5,78.4,Pass
2457,17,Female,7,63,0,Primary,Low,1,4.4,25.1,38.1,Fail
2458,14,Female,10,55,0,No Schooling,High,0,6.9,34.8,39.2,Fail
2459,14,Male,17,91,1,Graduate,Low,0,8.1,61.8,61.2,Pass
2460,15,Female,29,89,1,Secondary,Low,1,8.3,64.8,73.9,Pass
2461,17,Female,7,80,1,No Schooling,Medium,1,4.1,30.8,22.1,Fail
2462,14,Male,1,66,1,No Schooling,Medium,0,8.7,31.7,35.9,Fail
2463,16,Female,7,74,1,Higher Secondary,High,1,4.2,48.9,43.2,Pass
2464,17,Male,26,81,1,No Schooling,High,1,7.1,95.0,86.0,Pass
2465,16,Male,24,61,0,Secondary,High,0,7.5,51.7,62.1,Pass
2466,16,Male,11,98,0,Primary,High,1,4.5,34.1,37.3,Fail
2467,14,Male,9,62,0,Higher Secondary,Medium,0,4.2,30.6,33.2,Fail
2468,17,Female,12,68,1,Secondary,High,1,7.9,54.8,59.9,Pass
2469,18,Male,3,93,0,Secondary,High,1,5.9,33.8,23.7,Fail
2470,14,Female,4,97,0,Secondary,Low,1,4.5,41.1,43.7,Pass
2471,14,Male,4,74,0,Graduate,High,1,7.8,26.8,15.8,Fail
2472,17,Male,28,80,0,Graduate,Low,1,8.2,82.9,87.3,Pass
2473,17,Female,25,86,0,Primary,Medium,1,6.9,75.7,75.0,Pass
2474,16,Male,13,74,0,Secondary,High,0,4.8,33.5,28.6,Fail
2475,17,Female,23,65,1,Graduate,Low,0,4.1,51.8,62.6,Pass
2476,16,Female,19,87,1,Graduate,High,1,7.5,55.8,43.2,Pass
2477,14,Male,10,92,1,Graduate,Low,1,6.8,32.0,48.4,Pass
2478,15,Male,5,98,0,Primary,High,0,7.3,29.3,48.4,Pass
2479,18,Male,7,72,1,Primary,Medium,0,8.1,17.4,24.5,Fail
2480,14,Male,24,63,1,Secondary,Medium,0,6.2,67.2,58.7,Pass
2481,17,Male,16,55,0,Higher Secondary,Low,1,4.6,55.6,47.1,Pass
2482,18,Male,1,74,1,Secondary,Low,1,8.7,28.7,36.3,Fail
2483,15,Female,12,72,0,Graduate,Medium,1,6.7,46.6,43.0,Pass
2484,15,Female,2,92,1,Graduate,High,0,7.1,44.3,13.2,Fail
2485,16,Male,7,61,0,No Schooling,Low,0,8.7,36.6,41.1,Pass
2486,18,Female,11,62,0,Secondary,Medium,1,8.7,60.1,62.5,Pass
2487,16,Female,29,85,1,Graduate,Low,0,6.9,74.6,80.4,Pass
2488,14,Male,13,88,0,Graduate,Medium,1,5.5,65.4,61.6,Pass
2489,18,Male,2,83,1,Higher Secondary,Medium,1,9.0,36.9,47.4,Pass
2490,14,Female,7,55,0,No Schooling,Low,0,7.4,25.8,28.3,Fail
2491,16,Male,15,87,1,Secondary,Low,1,6.0,63.4,71.0,Pass
2492,18,Female,25,99,1,Primary,Medium,0,6.8,75.7,72.3,Pass
2493,16,Male,11,89,0,Secondary,High,0,6.1,37.1,47.4,Pass
2494,18,Female,2,57,1,Secondary,Medium,1,8.4,19.9,22.5,Fail
2495,16,Female,7,57,1,Higher Secondary,High,1,6.4,36.3,51.4,Pass
2496,15,Female,4,89,1,Secondary,High,0,8.1,16.8,28.2,Fail
2497,16,Female,11,82,0,Higher Secondary,High,1,8.2,43.0,43.7,Pass
2498,15,Male,29,83,0,Higher Secondary,Low,0,8.1,58.6,58.5,Pass
2499,16,Male,2,93,1,Graduate,Medium,1,7.6,33.1,32.2,Fail
2500,18,Female,29,64,1,Primary,Medium,0,8.3,57.9,61.3,Pass
2501,18,Female,16,85,0,Higher Secondary,High,0,5.9,57.2,57.7,Pass
2502,18,Male,7,84,0,No Schooling,High,1,4.6,45.2,43.5,Pass
2503,17,Male,13,95,1,No Schooling,High,1,8.2,56.5,62.5,Pass
2504,14,Female,5,71,0,Primary,Medium,0,6.5,25.0,31.1,Fail
2505,18,Female,17,72,0,Higher Secondary,High,0,4.6,57.4,54.2,Pass
2506,15,Female,21,89,1,Primary,Medium,0,4.6,70.2,75.0,Pass
2507,18,Female,12,94,0,Graduate,Medium,0,4.8,45.1,53.9,Pass
2508,17,Female,28,100,0,No Schooling,Low,1,7.8,90.5,77.6,Pass
2509,15,Male,19,71,0,Secondary,High,1,7.6,52.9,70.2,Pass
2510,17,Female,7,54,1,No Schooling,High,1,5.0,36.7,43.5,Pass
2511,15,Male,6,80,0,Higher Secondary,High,0,8.2,27.3,24.2,Fail
2512,16,Male,8,62,1,Primary,Low,1,5.4,34.7,18.7,Fail
2513,14,Male,13,77,0,No Schooling,High,0,8.0,36.3,51.4,Pass
2514,14,Female,5,69,0,Secondary,Medium,0,6.4,35.1,34.4,Fail
2515,17,Male,2,82,1,Secondary,High,1,7.7,39.4,30.8,Fail
2516,14,Male,9,65,1,Primary,Medium,1,5.9,30.5,35.1,Fail
2517,17,Male,11,78,1,Primary,Medium,0,5.7,48.6,54.3,Pass
2518,17,Male,24,72,1,No Schooling,Medium,0,8.2,78.5,59.9,Pass
2519,17,Female,6,73,0,Higher Secondary,Medium,1,4.2,29.3,28.4,Fail
2520,14,Female,29,83,1,Graduate,High,0,8.9,64.2,72.9,Pass
2521,17,Male,26,56,1,Secondary,Low,1,7.2,63.9,79.8,Pass
2522,14,Male,7,87,1,Primary,Low,1,6.2,58.4,54.7,Pass
2523,17,Female,25,86,0,Graduate,Medium,0,7.1,58.9,70.4,Pass
2524,18,Female,7,53,0,Graduate,High,0,4.6,44.8,34.4,Fail
2525,17,Female,19,83,1,Graduate,Low,0,6.6,45.8,56.0,Pass
2526,15,Male,6,91,1,Higher Secondary,High,0,8.9,41.2,36.3,Fail
2527,17,Female,11,71,1,Primary,Low,0,5.2,23.8,28.5,Fail
2528,16,Male,29,54,1,Secondary,Medium,1,7.6,58.3,71.9,Pass
2529,17,Male,11,99,0,Primary,Medium,1,6.2,49.1,46.4,Pass
2530,15,Female,7,91,1,No Schooling,Medium,1,7.3,48.5,46.0,Pass
2531,15,Male,2,72,0,Secondary,Low,1,5.0,42.0,43.3,Pass
2532,14,Female,19,64,1,Primary,High,0,6.4,43.7,46.2,Pass
2533,18,Male,4,80,1,Secondary,Medium,1,8.9,42.2,30.9,Fail
2534,17,Female,26,58,0,No Schooling,High,0,5.0,43.0,45.3,Pass
2535,14,Male,6,92,1,Secondary,High,0,7.2,49.7,34.3,Fail
2536,18,Male,17,74,1,Graduate,Medium,0,6.9,63.8,73.0,Pass
2537,17,Female,25,74,1,Higher Secondary,Low,0,6.8,73.1,77.3,Pass
2538,16,Female,5,98,1,No Schooling,Medium,0,7.1,50.3,51.3,Pass
2539,17,Female,29,70,0,Secondary,Medium,1,6.5,68.6,79.3,Pass
2540,15,Female,28,58,1,No Schooling,Low,0,4.1,65.2,64.9,Pass
2541,15,Male,7,97,1,Graduate,High,0,8.5,41.6,53.8,Pass
2542,16,Female,9,87,0,Higher Secondary,Low,1,8.1,44.1,37.9,Fail
2543,14,Female,25,71,1,No Schooling,Low,1,4.9,59.4,77.6,Pass
2544,18,Male,1,92,0,Graduate,Medium,1,6.1,36.9,31.2,Fail
2545,17,Female,1,72,1,Graduate,Low,0,7.9,30.3,42.8,Pass
2546,15,Female,19,98,1,Graduate,Low,0,8.9,70.8,60.0,Pass
2547,14,Male,6,53,1,Secondary,Low,0,8.8,31.8,31.0,Fail
2548,16,Female,18,78,0,Primary,High,0,8.5,59.2,47.3,Pass
2549,15,Female,10,64,0,No Schooling,High,1,4.8,31.8,41.2,Pass
2550,16,Female,28,50,1,Primary,Medium,1,8.6,79.2,82.3,Pass
2551,17,Female,11,79,0,Graduate,Medium,1,8.4,42.8,60.7,Pass
2552,18,Female,1,78,1,Primary,High,1,5.9,12.4,11.4,Fail
2553,15,Female,1,69,0,Graduate,Low,1,6.0,23.3,32.7,Fail
2554,15,Male,13,82,1,Graduate,Medium,1,6.3,57.9,53.3,Pass
2555,17,Female,5,90,0,Higher Secondary,Medium,0,7.3,35.3,33.2,Fail
2556,14,Male,20,93,1,Higher Secondary,Low,0,5.3,41.5,44.9,Pass
2557,18,Male,1,85,0,Primary,Low,1,4.1,34.2,19.5,Fail
2558,15,Male,20,71,0,No Schooling,Low,1,4.7,57.6,59.2,Pass
2559,18,Male,3,62,0,Primary,Low,1,6.2,18.4,22.6,Fail
2560,15,Female,18,56,0,No Schooling,Low,1,5.4,54.4,40.9,Pass
2561,18,Female,9,57,1,Primary,High,0,7.8,32.3,15.9,Fail
2562,16,Female,14,77,1,Secondary,Low,0,4.5,27.6,30.7,Fail
2563,15,Male,27,94,0,Secondary,Medium,0,8.6,75.7,86.6,Pass
2564,18,Female,17,92,1,No Schooling,High,1,8.5,62.8,63.3,Pass
2565,14,Female,23,58,0,Higher Secondary,Medium,1,8.5,72.0,61.4,Pass
2566,16,Female,14,74,1,No Schooling,Low,1,7.7,42.6,31.8,Fail
2567,16,Male,29,65,0,Primary,Medium,0,4.5,60.7,74.3,Pass
2568,14,Male,4,59,1,Graduate,Low,0,6.2,37.4,19.9,Fail
2569,18,Female,5,60,1,Secondary,Medium,0,4.7,19.3,27.3,Fail
2570,17,Male,26,80,0,Graduate,Medium,1,8.9,78.3,83.0,Pass
2571,14,Male,21,61,0,Secondary,Low,0,5.7,60.4,73.0,Pass
2572,18,Female,17,80,0,Primary,Medium,0,6.9,52.6,48.4,Pass
2573,14,Male,22,63,0,Secondary,High,1,7.9,55.2,67.7,Pass
2574,14,Male,29,100,0,No Schooling,Medium,0,8.6,67.0,84.9,Pass
2575,15,Female,25,93,1,Graduate,High,1,7.8,66.2,58.4,Pass
2576,18,Male,2,81,0,Graduate,High,1,7.4,35.4,32.8,Fail
2577,17,Male,23,99,1,Primary,Medium,1,6.3,43.4,51.7,Pass
2578,15,Male,22,66,0,Graduate,High,0,7.0,47.2,45.8,Pass
2579,14,Male,5,84,1,Primary,High,0,4.5,28.8,28.8,Fail
2580,14,Male,4,50,1,Higher Secondary,Medium,1,8.4,19.1,15.4,Fail
2581,14,Male,4,78,0,No Schooling,Low,0,6.7,31.3,33.1,Fail
2582,18,Male,6,100,0,Secondary,Low,1,4.2,29.3,44.8,Pass
2583,18,Male,20,53,1,Secondary,High,0,8.6,60.9,61.2,Pass
2584,15,Female,21,72,1,Secondary,High,1,6.4,70.2,65.8,Pass
2585,17,Female,13,77,0,Higher Secondary,Low,1,8.3,61.2,68.4,Pass
2586,15,Female,22,65,1,No Schooling,High,0,8.3,50.2,67.8,Pass
2587,16,Female,5,61,1,Graduate,Low,1,8.1,35.9,30.3,Fail
2588,14,Male,23,70,1,Graduate,Medium,1,4.3,71.7,72.1,Pass
2589,14,Female,25,94,1,No Schooling,High,1,5.2,72.4,46.1,Pass
2590,14,Female,26,66,1,No Schooling,Medium,1,8.4,61.1,59.5,Pass
2591,15,Male,23,89,1,Secondary,Low,1,8.5,70.4,79.4,Pass
2592,15,Male,7,62,0,Graduate,Low,0,6.3,27.0,25.3,Fail
2593,14,Male,20,81,0,No Schooling,Medium,0,6.2,43.6,48.0,Pass
2594,15,Male,1,86,0,Graduate,High,1,4.9,8.5,4.4,Fail
2595,18,Male,14,99,0,No Schooling,Medium,0,8.8,41.5,38.0,Fail
2596,18,Female,24,64,1,Primary,Medium,1,5.1,39.6,29.1,Fail
2597,15,Male,4,61,0,Secondary,High,1,5.0,20.6,18.7,Fail
2598,14,Female,17,98,1,No Schooling,Low,1,7.3,77.1,72.3,Pass
2599,15,Female,21,64,1,Higher Secondary,Medium,1,5.2,40.2,49.1,Pass
2600,15,Male,14,83,0,No Schooling,Medium,1,8.7,55.4,48.2,Pass
2601,15,Female,16,55,0,Primary,Low,0,4.1,52.7,37.9,Fail
2602,16,Female,14,66,1,Higher Secondary,Medium,0,4.0,28.1,29.9,Fail
2603,18,Male,16,97,0,Higher Secondary,Low,0,6.5,71.0,52.6,Pass
2604,17,Female,24,98,0,No Schooling,High,0,6.4,64.6,59.5,Pass
2605,17,Female,20,69,1,Primary,Low,0,4.8,67.3,63.2,Pass
2606,16,Female,29,58,1,Higher Secondary,Low,0,6.5,66.6,64.0,Pass
2607,15,Male,28,54,1,Secondary,Medium,1,6.1,61.6,77.0,Pass
2608,16,Male,8,72,1,Secondary,Low,0,8.5,7.5,12.7,Fail
2609,16,Male,24,82,1,Graduate,Low,1,4.0,57.5,53.7,Pass
2610,14,Female,3,87,1,Graduate,Medium,1,8.9,45.4,47.1,Pass
2611,18,Male,25,63,0,Primary,Low,0,7.1,71.8,77.1,Pass
2612,17,Female,19,66,0,Higher Secondary,Medium,0,4.8,34.3,45.7,Pass
2613,15,Male,1,68,0,Secondary,High,1,4.2,26.3,16.5,Fail
2614,17,Female,2,82,1,Secondary,Low,1,6.7,31.1,33.0,Fail
2615,17,Male,15,50,1,Primary,High,1,5.2,49.7,54.4,Pass
2616,18,Male,22,62,0,Higher Secondary,Low,1,5.5,57.5,62.2,Pass
2617,17,Female,28,95,0,Primary,Low,1,5.2,71.8,71.5,Pass
2618,17,Male,10,76,0,No Schooling,High,0,7.3,44.2,47.9,Pass
2619,16,Female,18,55,1,Secondary,High,0,6.8,39.6,45.7,Pass
2620,18,Male,22,55,0,Primary,Medium,1,4.4,54.6,58.9,Pass
2621,14,Male,14,82,0,Primary,Medium,1,6.6,58.3,54.7,Pass
2622,15,Female,17,79,0,No Schooling,High,1,8.0,46.9,39.3,Fail
2623,17,Female,27,95,1,Graduate,Low,1,4.4,73.4,66.3,Pass
2624,15,Female,13,84,0,Secondary,Medium,1,8.4,44.1,63.6,Pass
2625,14,Male,1,72,0,Primary,Low,1,6.9,32.6,13.1,Fail
2626,15,Female,5,59,1,Secondary,Medium,1,8.8,36.7,49.0,Pass
2627,14,Male,26,100,1,Graduate,Medium,1,4.7,71.8,74.5,Pass
2628,16,Female,13,68,1,Primary,Medium,0,9.0,46.3,49.3,Pass
2629,17,Female,27,100,1,No Schooling,High,1,7.2,50.4,47.0,Pass
2630,14,Female,25,77,1,Secondary,Low,1,6.8,77.0,74.4,Pass
2631,15,Female,14,72,0,No Schooling,High,0,6.6,51.6,44.1,Pass
2632,17,Female,24,53,0,Graduate,Medium,1,4.1,51.8,64.7,Pass
2633,16,Female,3,69,1,Graduate,High,1,8.7,26.1,23.2,Fail
2634,17,Male,15,68,1,Secondary,High,1,7.2,50.3,48.6,Pass
2635,14,Female,19,91,1,Graduate,High,1,4.5,54.7,55.4,Pass
2636,16,Male,17,76,1,Higher Secondary,Low,0,4.1,43.8,39.6,Fail
2637,15,Female,3,83,0,Secondary,High,1,4.3,37.5,37.7,Fail
2638,16,Female,16,53,0,Higher Secondary,High,1,7.0,53.0,50.6,Pass
2639,16,Female,14,87,1,Graduate,High,1,7.1,58.3,39.7,Fail
2640,18,Male,12,56,1,Secondary,High,0,6.5,66.7,58.6,Pass
2641,16,Male,28,97,1,Higher Secondary,High,1,5.5,91.6,90.4,Pass
2642,16,Female,12,56,1,Graduate,High,1,6.7,50.2,59.3,Pass
2643,17,Male,29,99,0,Primary,High,0,6.6,80.2,83.7,Pass
2644,15,Female,11,75,1,Primary,Medium,0,4.1,42.9,48.7,Pass
2645,17,Female,17,75,1,No Schooling,High,0,5.4,56.0,57.6,Pass
2646,17,Male,8,68,0,Primary,High,0,4.3,34.4,24.5,Fail
2647,14,Male,17,58,1,Higher Secondary,Low,1,8.5,61.4,54.4,Pass
2648,17,Male,21,69,0,Primary,Medium,0,7.6,49.4,37.2,Fail
2649,18,Male,25,91,1,Secondary,High,0,9.0,64.5,67.8,Pass
2650,18,Female,23,94,1,Secondary,Low,0,5.5,77.5,76.7,Pass
2651,14,Male,20,99,0,Secondary,High,1,8.4,60.1,49.5,Pass
2652,15,Male,11,65,1,Primary,High,0,7.0,29.6,45.3,Pass
2653,15,Female,25,66,0,Primary,High,1,6.3,54.8,59.6,Pass
2654,17,Male,25,71,0,No Schooling,High,1,5.1,71.3,61.7,Pass
2655,17,Male,2,62,0,Graduate,High,0,7.7,48.3,27.2,Fail
2656,17,Male,10,61,1,No Schooling,Low,1,8.5,32.4,50.9,Pass
2657,15,Male,10,59,1,Higher Secondary,High,0,5.2,42.2,49.0,Pass
2658,16,Female,11,50,0,Secondary,Low,0,4.9,33.0,31.3,Fail
2659,18,Female,28,81,1,Primary,High,1,7.5,85.6,90.2,Pass
2660,16,Male,6,79,1,Graduate,Low,1,8.9,47.1,42.1,Pass
2661,16,Male,4,57,1,Graduate,Medium,1,7.7,43.0,33.4,Fail
2662,15,Female,24,70,0,Primary,High,1,5.4,64.9,59.4,Pass
2663,16,Male,12,71,0,No Schooling,Medium,0,6.1,31.0,33.7,Fail
2664,14,Male,11,67,1,Graduate,Medium,1,5.9,37.8,35.4,Fail
2665,17,Male,23,51,0,No Schooling,Medium,1,8.3,56.9,63.0,Pass
2666,14,Male,23,97,1,Primary,High,1,7.9,76.3,86.5,Pass
2667,18,Male,27,93,1,No Schooling,Medium,1,6.9,72.6,91.7,Pass
2668,17,Male,26,58,1,Secondary,Low,0,5.4,79.6,65.4,Pass
2669,16,Male,25,52,0,Primary,High,0,8.7,62.5,71.6,Pass
2670,18,Male,13,75,0,Primary,Medium,1,7.3,26.2,36.6,Fail
2671,17,Male,5,70,1,Graduate,High,1,8.9,35.3,40.1,Pass
2672,16,Female,6,79,0,Graduate,Medium,0,6.9,22.4,22.9,Fail
2673,14,Female,1,77,1,Graduate,Low,0,8.1,46.7,42.9,Pass
2674,17,Female,6,85,0,Secondary,High,0,8.1,12.3,10.9,Fail
2675,16,Male,18,75,0,Secondary,High,0,5.7,53.7,80.5,Pass
2676,14,Male,22,83,0,Higher Secondary,Medium,1,8.8,64.1,68.9,Pass
2677,18,Female,9,57,1,Primary,Low,1,4.1,46.7,46.0,Pass
2678,18,Male,24,59,1,Graduate,High,0,7.8,59.9,55.6,Pass
2679,18,Female,25,97,1,Primary,Medium,0,8.8,90.3,79.2,Pass
2680,18,Male,29,92,0,No Schooling,Low,1,5.7,85.3,69.5,Pass
2681,15,Female,15,99,1,Secondary,Low,1,7.2,41.8,57.4,Pass
2682,17,Female,26,63,1,Higher Secondary,Low,0,6.8,74.9,65.0,Pass
2683,17,Female,8,89,1,No Schooling,Low,1,7.8,48.7,43.5,Pass
2684,15,Male,19,64,1,Primary,High,0,8.3,64.8,62.9,Pass
2685,16,Female,24,66,0,Secondary,High,1,7.0,57.6,65.9,Pass
2686,16,Male,16,67,0,Graduate,Low,1,8.1,38.5,35.3,Fail
2687,18,Male,6,81,1,No Schooling,Medium,0,5.6,23.8,32.7,Fail
2688,14,Male,29,87,0,Secondary,Medium,1,5.1,85.2,90.4,Pass
2689,16,Male,6,72,0,Primary,Low,0,6.2,38.6,30.1,Fail
2690,14,Male,22,95,0,Primary,Low,1,7.4,60.6,62.5,Pass
2691,17,Male,3,72,0,No Schooling,Medium,0,4.9,0.0,13.3,Fail
2692,14,Male,10,84,0,No Schooling,Low,0,7.4,51.2,49.6,Pass
2693,17,Female,1,88,1,No Schooling,Low,0,6.0,10.5,6.3,Fail
2694,15,Female,28,64,0,Higher Secondary,High,1,8.0,87.9,90.4,Pass
2695,15,Female,14,73,1,Graduate,High,0,4.2,31.4,47.2,Pass
2696,18,Male,4,77,1,Secondary,Low,0,7.3,32.2,43.4,Pass
2697,16,Male,26,65,1,Primary,Low,1,7.2,68.8,75.3,Pass
2698,18,Male,12,65,0,Primary,High,1,8.7,46.1,53.8,Pass
2699,17,Male,6,89,0,Graduate,Low,0,7.6,38.9,34.1,Fail
2700,18,Female,11,88,0,No Schooling,High,0,8.0,44.2,37.6,Fail
2701,14,Male,12,55,0,No Schooling,High,1,8.5,35.2,40.4,Pass
2702,17,Female,10,51,1,Primary,Medium,1,7.4,36.1,56.7,Pass
2703,15,Male,18,62,1,Graduate,High,1,5.5,47.1,45.0,Pass
2704,16,Female,7,93,1,Primary,Medium,0,8.3,42.6,44.6,Pass
2705,17,Male,7,96,0,No Schooling,Medium,1,7.7,26.8,33.9,Fail
2706,17,Female,11,58,1,Secondary,High,0,6.1,40.1,37.2,Fail
2707,14,Male,4,83,1,No Schooling,Low,0,7.6,32.9,43.9,Pass
2708,16,Female,20,66,1,Secondary,High,0,8.3,61.2,75.4,Pass
2709,15,Male,1,76,0,Higher Secondary,Medium,1,8.9,26.3,48.6,Pass
2710,17,Female,13,78,1,Graduate,High,1,8.8,56.9,48.7,Pass
2711,17,Female,18,86,1,Higher Secondary,High,1,5.6,66.3,64.2,Pass
2712,14,Male,9,92,0,No Schooling,Medium,0,6.1,39.7,39.0,Fail
2713,18,Female,26,71,1,Graduate,High,0,4.5,66.8,60.8,Pass
2714,15,Male,24,100,0,No Schooling,High,1,5.2,57.6,54.7,Pass
2715,16,Male,24,73,1,Graduate,Medium,1,8.4,79.3,78.2,Pass
2716,17,Male,9,56,0,Graduate,Low,0,5.8,24.8,25.3,Fail
2717,17,Female,23,83,0,No Schooling,Medium,0,7.1,57.6,53.6,Pass
2718,15,Female,29,97,0,No Schooling,Medium,0,7.3,62.1,70.2,Pass
2719,18,Male,9,61,1,Graduate,High,0,7.9,27.1,24.1,Fail
2720,17,Male,10,72,1,Graduate,Medium,1,4.9,61.0,46.7,Pass
2721,15,Female,28,64,0,No Schooling,High,0,5.5,62.6,69.5,Pass
2722,14,Female,2,82,0,No Schooling,High,0,6.2,24.6,22.7,Fail
2723,18,Female,6,62,0,Primary,High,1,5.8,29.6,27.5,Fail
2724,16,Male,15,72,0,Primary,Medium,1,8.9,49.1,66.6,Pass
2725,17,Male,3,87,0,Primary,Medium,1,8.2,42.8,49.1,Pass
2726,15,Male,11,81,0,Higher Secondary,High,1,6.4,47.7,45.8,Pass
2727,14,Male,6,94,0,Graduate,Low,0,8.4,39.4,30.4,Fail
2728,16,Male,3,99,0,Secondary,Low,0,5.7,25.0,30.7,Fail
2729,15,Female,24,84,0,Higher Secondary,Medium,0,7.9,58.3,83.9,Pass
2730,15,Male,11,50,0,Graduate,High,0,5.1,33.1,45.7,Pass
2731,16,Female,15,96,0,Secondary,High,0,7.9,51.0,41.7,Pass
2732,14,Female,13,94,0,Primary,Medium,1,6.3,48.5,45.5,Pass
2733,14,Male,20,54,1,Secondary,Low,1,4.5,49.1,45.0,Pass
